date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Sides
28/1/2000,76.75430475,77.15406676,72.27697031,73.34300232,73.34300232,35313800,0,0,BUY
31/1/2000,73.2363955,76.75430096,71.21093478,76.48779297,76.48779297,36014600,0,0,BUY
1/2/2000,76.35452146,78.88634678,75.42174371,78.53988647,78.53988647,26417600,0,0,BUY
2/2/2000,78.67316834,80.77858172,78.53991433,79.20618439,79.20618439,26169200,0,0,BUY
3/2/2000,80.43211996,82.40427929,78.69981784,82.29767609,82.29767609,30579800,0,0,BUY
4/2/2000,82.7240611,83.78343012,82.05779128,82.85731506,82.85731506,26640000,0,0,BUY
7/2/2000,82.93722656,84.10986087,82.08440161,84.00325775,84.00325775,17761000,0,0,BUY
8/2/2000,84.74951968,87.73440843,84.74951968,87.52120209,87.52120209,21999400,0,0,BUY
9/2/2000,87.04151164,87.15477754,84.21652688,84.42973328,84.42973328,27258200,0,0,BUY
10/2/2000,85.12266855,87.20143127,84.04997368,87.20143127,87.20143127,26341600,0,0,BUY
11/2/2000,87.04149713,87.04149713,83.57689376,85.17594147,85.17594147,24876000,0,0,BUY
14/2/2000,85.2758643,85.282527,83.36367014,85.06932068,85.06932068,22814600,0,0,BUY
15/2/2000,84.37640042,85.81554307,81.76462303,85.68228912,85.68228912,30572800,0,0,BUY
16/2/2000,85.20258699,86.72168222,84.69622191,85.28253937,85.28253937,25310600,0,0,BUY
17/2/2000,86.29528652,88.05423924,84.96274658,87.09481049,87.09481049,30080200,0,0,BUY
18/2/2000,87.52121112,87.84102066,83.95000458,83.95000458,83.95000458,25271200,0,0,BUY
22/2/2000,84.4297133,85.2292371,82.08444349,84.21650696,84.21650696,37226200,0,0,BUY
23/2/2000,85.00938695,89.54668553,84.56298607,88.90706635,88.90706635,32170800,0,0,BUY
24/2/2000,89.44006358,91.08575008,86.98819056,90.82590485,90.82590485,48868200,0,0,BUY
25/2/2000,90.55940844,91.67874191,88.58724945,88.74715424,88.74715424,32617600,0,0,BUY
28/2/2000,88.05422856,90.13299062,85.70895855,88.69384766,88.69384766,38216200,0,0,BUY
29/2/2000,90.18630558,91.33228996,89.49338479,91.03913116,91.03913116,23978600,0,0,BUY
1/3/2000,91.46556782,92.5849017,90.82594847,91.7853775,91.7853775,24468400,0,0,BUY
2/3/2000,92.15847834,92.26508155,89.33349317,89.65996552,89.65996552,32739200,0,0,BUY
3/3/2000,92.10514863,94.77022817,91.25232318,94.71692657,94.71692657,32017200,0,0,BUY
6/3/2000,95.30323763,96.55582493,94.02399954,95.4631424,95.4631424,23268400,0,0,BUY
7/3/2000,97.06220837,97.11550997,92.744779,94.02401733,94.02401733,39471000,0,0,BUY
8/3/2000,94.66362469,95.51645014,90.63935461,94.87683105,94.87683105,43512600,0,0,BUY
9/3/2000,94.85017462,98.50133335,93.03792065,98.07492065,98.07492065,30101400,0,0,BUY
10/3/2000,97.96831568,99.30085534,96.80234348,97.64850616,97.64850616,29750600,0,0,SELL
13/3/2000,93.81077377,97.32867779,93.41101195,95.0900116,95.0900116,37544200,0,0,SELL
14/3/2000,96.15605686,96.68907269,89.54666049,91.57212067,91.57212067,39106800,0,0,SELL
15/3/2000,90.82592102,91.2523338,86.88160286,87.73442841,87.73442841,51202600,0,0,SELL
16/3/2000,89.86647299,93.17117129,86.13536202,92.74475861,92.74475861,55282200,0,0,BUY
17/3/2000,92.10516636,94.71694481,92.05186476,94.5037384,94.5037384,31422400,0,0,BUY
20/3/2000,94.66362254,95.09003525,90.61270175,91.83863831,91.83863831,21167200,0,2,BUY
21/3/2000,90.50608782,95.46313503,88.32072292,95.30323029,95.30323029,33435100,0,0,BUY
22/3/2000,96.79569418,98.90110714,94.77023362,97.22210693,97.22210693,24370200,0,0,BUY
23/3/2000,97.63522374,100.4202329,96.849025,98.92778778,98.92778778,19227400,0,0,BUY
24/3/2000,100.1936879,102.7654903,98.08827463,100.2603149,100.2603149,22063000,0,0,SELL
27/3/2000,100.6333952,101.9126333,99.88717304,100.4201889,100.4201889,11752600,0,0,SELL
28/3/2000,99.76723347,100.4734794,96.47586087,97.86170197,97.86170197,18336300,0,0,SELL
29/3/2000,98.39472739,98.44802898,93.81079102,93.81079102,93.81079102,27189500,0,0,SELL
30/3/2000,91.46555328,96.15609448,88.26745702,91.46555328,91.46555328,42328700,0,0,SELL
31/3/2000,92.2250972,94.34383588,88.69386605,93.38440704,93.38440704,31349900,0,0,SELL
3/4/2000,91.90527559,93.06458528,85.92217152,87.78772736,87.78772736,31551300,0,0,SELL
4/4/2000,88.37404139,88.64054936,75.31515108,86.93489838,86.93489838,66213000,0,0,SELL
5/4/2000,83.15047075,88.64053388,82.08443907,85.38913727,85.38913727,37631500,0,0,SELL
6/4/2000,87.30797815,88.58721593,85.06931204,87.4145813,87.4145813,30499900,0,0,SELL
7/4/2000,88.80049898,91.57218322,87.5212601,90.93256378,90.93256378,20645500,0,0,SELL
10/4/2000,91.78532733,91.83862891,84.64291509,85.38913727,85.38913727,26988200,0,0,SELL
11/4/2000,82.83066972,86.56178096,81.07171727,83.36368561,83.36368561,34497100,0,0,SELL
12/4/2000,83.2570729,84.2165014,76.96748609,78.45993042,78.45993042,34824400,0,0,SELL
13/4/2000,79.1528517,81.87123247,75.04862976,75.04862976,75.04862976,46330500,0,0,SELL
14/4/2000,73.39628157,75.47504336,66.5203772,68.5458374,68.5458374,60851300,0,0,BUY
17/4/2000,66.53371523,76.75429596,66.52038983,76.43448639,76.43448639,55398500,0,0,BUY
